type,clientid,EventProcessedUtcTime,anon_mac,probe_count,avg_rssi
DENS,Dens05,2018-03-31T02:14:12.8095291Z,9c279a,1,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,4ef0bc,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,4898f5,3,-82.33
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f59761,1,-85.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,72f76e,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f659e2,1,-80.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,6d2e78,2,-79.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,91ff77,4,-76.25
DENS,Dens05,2018-03-31T02:14:12.8095291Z,05755f,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,cb3bb7,3,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,075334,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,660f74,1,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,37be03,2,-83.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c7019e,2,-86.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3eefae,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,6c5a05,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0fcbe2,2,-88.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3886d2,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,5fa53d,2,-88.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,08d021,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,fd4916,2,-80.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,50878e,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,6f3a55,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c363de,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,707e88,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a7d8a0,2,-87.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,35a6a0,2,-84.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2641cc,2,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2dde13,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,47216a,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7526a9,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,b709ea,3,-90.67
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e9d9f4,2,-77.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0edeae,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a048da,2,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,be2b4c,3,-78.67
DENS,Dens05,2018-03-31T02:14:12.8095291Z,53dffe,2,-83.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,9ee5b6,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f2f743,1,-79.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c309d2,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7b1915,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,be2fed,3,-79.33
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7395e3,2,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8e93c7,3,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0709c9,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,eb1638,2,-91.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,33c2c3,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,86a850,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0afa81,2,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e0c5dd,3,-75.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,baff96,2,-91.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e4f342,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a2e77a,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,b4250e,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,425dfe,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,db08cc,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,db9f1b,4,-85.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,036d4a,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,bd9905,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c714d1,3,-76.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,272dc7,2,-86.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8165c7,2,-82.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,35d99b,2,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0a33b8,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,40578a,2,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8c27fc,2,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,87f59c,1,-83.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3390fd,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,d9fb5a,1,-77.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,16dc58,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,1de701,2,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,617dff,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,dfd5e1,2,-84.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,247585,2,-87.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,81ada1,2,-78.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,70b00e,3,-84.33
DENS,Dens05,2018-03-31T02:14:12.8095291Z,746cb6,5,-55.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,ba3651,6,-84.67
DENS,Dens05,2018-03-31T02:14:12.8095291Z,ec8c7b,2,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,b9e5c7,2,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,11eb70,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,40c6ae,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,5dea24,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,1df215,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,06d7ef,2,-90.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,01ab23,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,218908,2,-84.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,459531,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,ee1a21,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2d9724,3,-76.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,d5f4b7,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f4ff77,24,-66.92
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e43101,2,-82.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3c825e,1,-77.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,97aeb2,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,5906dd,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,1be40a,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,9b326a,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e1db1e,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,df89ef,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0bda5f,3,-78.67
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8df70e,2,-85.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,308ffd,2,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,37af09,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2b8927,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,116ec4,2,-90.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,50f727,2,-89.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f5febc,1,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,ef0479,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,26fb7e,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,5db89d,1,-85.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,257365,3,-76.33
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e6d6a7,2,-84.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,4ae730,2,-86.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3ab47c,2,-86.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,65f121,1,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,ca56e5,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8bfdcf,2,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,cd6232,7,-85.29
DENS,Dens05,2018-03-31T02:14:12.8095291Z,58efd6,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c4008b,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,49f2fa,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,fff58e,1,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,bc4053,1,-95.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,300ecd,1,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,b69b60,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3484ce,1,-72.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e21f69,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,4cd32b,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,d4f19c,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0a81f6,2,-84.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,9d77c0,7,-82.71
DENS,Dens05,2018-03-31T02:14:12.8095291Z,cf065d,2,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,ab1f1e,3,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3b28c4,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,5b32ed,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,795aba,2,-77.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,74785e,1,-97.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,fd54fd,2,-86.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,5d0553,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,072e33,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,70ae5a,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0206be,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,1328f2,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2b9dd5,3,-87.67
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3a58be,3,-76.67
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c18a90,1,-85.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,99ca92,1,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8ddcb4,2,-76.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,ee692d,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,369d3c,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,82e7e6,2,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,5d4184,2,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e9dabe,1,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,a60d3a,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f77bc5,2,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,812def,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e538ac,3,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,759a47,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,292c77,2,-76.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8d2598,1,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2788ff,2,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,af0bd1,2,-89.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f5b032,1,-81.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,96e902,2,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8eb6dc,2,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,9a67a2,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,b4ff15,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2829ab,1,-95.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0f35cd,1,-95.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8df4b6,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,638abd,1,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,19f58b,2,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f85d94,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,9ee3b5,2,-92.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3c4be5,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0a5acc,2,-78.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f06192,26,-71.31
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f1e70f,2,-85.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,70e1f2,2,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3a7093,1,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,24fd76,1,-96.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,813fac,2,-85.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,404c18,2,-81.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,194fa5,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,fe6669,2,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,15e065,1,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,dd86d6,2,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,67fcd3,2,-85.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f2d2ac,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,87f9de,2,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8bbcf5,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f2267d,2,-90.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c4fcf4,2,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,df2d8a,1,-77.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,713d29,2,-81.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,56771a,3,-84.33
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2d2eed,2,-87.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,ba44da,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,94c254,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,07f3ec,3,-83.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,54825b,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,bc615b,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,77418d,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,4bf279,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,cfb973,2,-64.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,df4fb4,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e75fcf,3,-86.67
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f50d3a,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,d50f19,1,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,5438f3,5,-84.20
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2c713a,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,1b9375,3,-91.67
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f93b2f,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2adf56,2,-81.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,53301d,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,1a6d98,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,4eb74a,2,-87.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,eef8be,1,-81.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,63a439,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,ef83f4,2,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,376771,2,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,15da6e,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,6a953e,3,-82.33
DENS,Dens05,2018-03-31T02:14:12.8095291Z,6e2312,2,-76.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,00b5f3,2,-90.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8f9ac3,11,-83.36
DENS,Dens05,2018-03-31T02:14:12.8095291Z,027d99,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c27707,2,-87.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,02bfa4,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,9378db,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,21f747,2,-88.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,50d789,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,fb85a7,2,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,9ffed5,3,-87.33
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c7ea41,6,-71.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,d8031a,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3468e0,1,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3f40e4,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,6bc282,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,aff331,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,98b5cd,2,-92.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,8a211f,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,bfc2c9,1,-97.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,6cb95a,2,-84.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,2831ee,1,-81.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,9e7c3b,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3cbf41,2,-90.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,91d3c5,2,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,cbf9f7,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,6195f6,1,-93.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,791da9,1,-84.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0f10ed,1,-95.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e4ac36,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,45ddff,2,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,c59347,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,29bbe3,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7f03f4,1,-85.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,79c346,2,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,385d44,1,-90.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,74fe89,1,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,7b8ba9,2,-86.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,1cd38a,7,-91.43
DENS,Dens05,2018-03-31T02:14:12.8095291Z,122850,1,-95.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e9df01,3,-86.67
DENS,Dens05,2018-03-31T02:14:12.8095291Z,20a1ac,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,4f7d02,1,-77.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,742882,1,-95.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,b34eb7,2,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,18d3c0,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,3c545f,2,-85.50
DENS,Dens05,2018-03-31T02:14:12.8095291Z,16e288,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,e6323f,2,-82.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,86d4e1,1,-91.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,915916,4,-87.75
DENS,Dens05,2018-03-31T02:14:12.8095291Z,f82be0,1,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,6fb08a,6,-88.83
DENS,Dens05,2018-03-31T02:14:12.8095291Z,79a452,2,-87.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,af6f37,2,-88.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,1a9ea9,9,-76.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,be7b3d,1,-86.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,0fca1d,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,dcea9f,1,-94.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,57cb42,1,-89.00
DENS,Dens05,2018-03-31T02:14:12.8095291Z,770445,2,-93.50
DENS,Dens04,2018-03-31T02:14:12.8706897Z,d3fb8d,2,-87.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,6fb08a,7,-87.57
DENS,Dens04,2018-03-31T02:14:12.8706897Z,6f5943,1,-77.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,2aa833,1,-87.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,5f479b,1,-89.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,2d6352,1,-92.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,afe3b7,1,-92.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,cb3bb7,3,-89.33
DENS,Dens04,2018-03-31T02:14:12.8706897Z,ffcf96,1,-86.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,f020f1,4,-81.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,8bf069,1,-90.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,0b6a5e,1,-92.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,05755f,1,-87.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,a6124c,1,-96.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,cee68a,1,-83.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,17083f,2,-85.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,3ab47c,2,-84.50
DENS,Dens04,2018-03-31T02:14:12.8706897Z,7b0c07,4,-82.25
DENS,Dens04,2018-03-31T02:14:12.8706897Z,a3d420,1,-75.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,35d99b,1,-73.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,5e02cb,26,-61.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,46d785,1,-88.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,fb85a7,3,-91.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,0cae25,31,-86.23
DENS,Dens04,2018-03-31T02:14:12.8706897Z,6ea10d,1,-84.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,9cf2b4,2,-88.50
DENS,Dens04,2018-03-31T02:14:12.8706897Z,f659e2,1,-85.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,613401,2,-83.50
DENS,Dens04,2018-03-31T02:14:12.8706897Z,77fc7f,2,-84.50
DENS,Dens04,2018-03-31T02:14:12.8706897Z,7f11ec,2,-81.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,f82be0,2,-86.50
DENS,Dens04,2018-03-31T02:14:12.8706897Z,277714,1,-88.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,5bb73d,2,-78.50
DENS,Dens04,2018-03-31T02:14:12.8706897Z,b62811,1,-85.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,4dd133,1,-96.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,d1858e,1,-95.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,a0d65d,2,-84.50
DENS,Dens04,2018-03-31T02:14:12.8706897Z,2f97b7,1,-92.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,92a615,1,-83.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,7cf7e5,2,-89.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,85af78,1,-92.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,d46797,2,-82.50
DENS,Dens04,2018-03-31T02:14:12.8706897Z,b98e8b,1,-92.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,53dffe,1,-85.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,c958e0,1,-85.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,09a7e3,2,-94.50
DENS,Dens04,2018-03-31T02:14:12.8706897Z,09b2e4,2,-87.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,27cf81,2,-78.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,78fc2b,1,-92.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,443dfb,2,-85.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,2a0e57,1,-92.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,a7f028,2,-87.50
DENS,Dens04,2018-03-31T02:14:12.8706897Z,e6323f,2,-72.50
DENS,Dens04,2018-03-31T02:14:12.8706897Z,c78586,1,-77.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,34fab5,2,-86.50
DENS,Dens04,2018-03-31T02:14:12.8706897Z,9292f3,1,-88.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,aa788f,1,-89.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,72fc7a,2,-79.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,947536,1,-88.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,4c6559,2,-91.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,8a7b05,1,-94.00
DENS,Dens04,2018-03-31T02:14:12.8706897Z,07cb05,1,-89.00
